PARAMETER ID @ COMMENT,16065@TARA_barcode#,16065@BioSamples accession number (SAMEA#),16065@ENA sample accession number (ERS#),102005@TARA_station#,500000@TARA_event-datetime_station#_event-type,"139620@[abbreviation], full name (ENVO:ID) from which this sample was collected",139619@from which this sample was collected,3@from which this sample was collected,4@from which this sample was collected,139766@used on board to prepare samples,139765@used on board to prepare samples,145407@TARA_station#_environmental-feature_size-fraction,"16119@short label describing the target analysis (BGC=biogeochemistry, IMG=imaging, SEQ=sequencing), methodological specificity (e.g. volume, time, preservative, destination), and size fraction (N=sample material collected with a net, W=water collected with a pump/bottles/bucket, CW=water concentrated by tangential filtration)",790@TARA_event-datetime_station#_event-type_environmental-feature_(depth)_protocol-label_size-fraction_sample-barcode,@ENA study accession number (PRJ#),@nucleic acids preparation ,@18S and 16S rDNA amplicons generation,@Illumina libraries preparation,54242@library name,@ENA experiment accession number (ERX#),@ENA run accession number (ERR#),@ENA run alias,54242@nucleotides data file (fastq format) from ENA's sequence read archive ,54242@nucleotides data file from ENA's sequence read archive ,,,,,,,,,,
PARAMETER,Sample ID,Sample ID,Sample ID,Station label,Event label,Environmental feature,"Depth, nominal","Depth, top/min","Depth, bottom/max","Size fraction, lower threshold","Size fraction, upper threshold",Sample material,Sample method,Sample code/label,Analysis ID,Analysis method,Analysis method,Analysis method,Analysis label,Analysis ID,Analysis ID,Analysis label,Uniform resource locator/link to metadata file,Uniform resource locator/link to metadata file,,,,,,,,,,
PI,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Alberti,Alberti,Alberti,Alberti,pesant,Alberti,Alberti,Alberti,pesant,pesant,,,,,,,,,,
METHOD,"registered at PANGAEA, Data Publisher for Earth and Environmental Science (www.pangaea.de)",registered at the BioSamples database (http://www.ebi.ac.uk/biosamples/),registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),"registered at PANGAEA, Data Publisher for Earth and Environmental Science (www.pangaea.de)","registered at PANGAEA, Data Publisher for Earth and Environmental Science (www.pangaea.de)","terms registered at EnvO, the Environmental Ontology (http://environmentontology.org/)",,,,described in (Pesant et al. 2017),described in (Pesant et al. 2017),,described in (Pesant et al. 2017),,registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),,,,,registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),published at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),published at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),,,,,,,,,,
COMMENT,TARA_barcode#,BioSamples accession number (SAMEA#),ENA sample accession number (ERS#),TARA_station#,TARA_event-datetime_station#_event-type,"[abbreviation], full name (ENVO:ID) from which this sample was collected",from which this sample was collected,from which this sample was collected,from which this sample was collected,used on board to prepare samples,used on board to prepare samples,TARA_station#_environmental-feature_size-fraction,"short label describing the target analysis (BGC=biogeochemistry, IMG=imaging, SEQ=sequencing), methodological specificity (e.g. volume, time, preservative, destination), and size fraction (N=sample material collected with a net, W=water collected with a pump/bottles/bucket, CW=water concentrated by tangential filtration)",TARA_event-datetime_station#_event-type_environmental-feature_(depth)_protocol-label_size-fraction_sample-barcode,ENA study accession number (PRJ#),nucleic acids preparation ,18S and 16S rDNA amplicons generation,Illumina libraries preparation,library name,ENA experiment accession number (ERX#),ENA run accession number (ERR#),ENA run alias,nucleotides data file (fastq format) from ENA's sequence read archive ,nucleotides data file from ENA's sequence read archive ,,,,,,,,,,
289,TARA_N000000618,SAMEA2621280,ERS490699,TARA_078,TARA_20101104T1816Z_078_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),120,118,122,0.8,>0.8,TARA_078_DCM_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20101104T1816Z_078_Combined-EVENTS_CAST_DCM_(120m)_SEQ-(100L-or-15min)_W>0.8_N000000618,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQAIOSF_r1,ERX1809867,ERR1740324,run_AHX_AQAIOSF_8_C7T09ACXX.IND10,ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1740324/ERR1740324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1740324/ERR1740324_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1740324,,,,,,,,,,
290,TARA_N000001504,SAMEA2621298,ERS490725,TARA_078,TARA_20101105T1235Z_078_Combined-EVENTS_CAST,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),800,798,802,0.8,3,TARA_078_MES_0.8-3,SEQ-(100L-or-15min)_W0.8-3,TARA_20101105T1235Z_078_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L-or-15min)_W0.8-3_N000001504,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQBIOSF_r1,ERX556234,ERR599246,run_AHX_AQBIOSF_1_C070GACXX.IND3,ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599246/ERR599246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599246/ERR599246_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599246,,,,,,,,,,
291,TARA_N000001505,SAMEA2621299,ERS490726,TARA_078,TARA_20101105T1235Z_078_Combined-EVENTS_CAST,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),800,798,802,3,>3,TARA_078_MES_3->,SEQ-(100L-or-15min)_W>3,TARA_20101105T1235Z_078_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L-or-15min)_W>3_N000001505,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQCIOSF_r2,ERX556290,ERR599278,run_AHX_AQCIOSF_2_C070GACXX.IND8,ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599278/ERR599278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599278/ERR599278_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599278,,,,,,,,,,
292,TARA_N000001608,SAMEA2622106,ERS491845,TARA_100,TARA_20110415T1245Z_100_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,5,TARA_100_SRF_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110415T1245Z_100_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001608,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQDIOSF_r1,ERX947966,ERR868493,run_AHX_AQDIOSF_6_D0C38ACXX.IND3,ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868493/ERR868493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868493/ERR868493_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868493,,,,,,,,,,
293,TARA_N000001612,SAMEA2656973,ERS491858,TARA_100,TARA_20110415T1625Z_100_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,5,20,TARA_100_SRF_5-20,SEQ-(500mL-or-15min)_N5-20,TARA_20110415T1625Z_100_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000001612,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQEIOSF_r1,ERX1796826,ERR1726865,run_AHX_AQEIOSF_7_D0C38ACXX.IND4,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726865/ERR1726865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726865/ERR1726865_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/005/ERR1726865,,,,,,,,,,
294,TARA_N000001616,SAMEA2657086,ERS491854,TARA_100,TARA_20110415T1327Z_100_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,20,180,TARA_100_SRF_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20110415T1327Z_100_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001616,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQFIOSF_r1,ERX1796541,ERR1726755,run_AHX_AQFIOSF_1_D0EFNACXX.IND5,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726755/ERR1726755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726755/ERR1726755_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/005/ERR1726755,,,,,,,,,,
295,TARA_N000001616,SAMEA2657086,ERS491854,TARA_100,TARA_20110415T1327Z_100_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,20,180,TARA_100_SRF_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20110415T1327Z_100_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001616,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQFIOSF_r1,ERX1796573,ERR1726588,run_AHX_AQFIOSF_2_D0EFNACXX.IND5,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726588/ERR1726588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726588/ERR1726588_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726588,,,,,,,,,,
296,TARA_N000001616,SAMEA2657086,ERS491854,TARA_100,TARA_20110415T1327Z_100_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,20,180,TARA_100_SRF_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20110415T1327Z_100_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001616,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQFIOSF_r1,ERX1796883,ERR1726639,run_AHX_AQFIOSF_8_C2AVHACXX.IND5,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726639/ERR1726639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726639/ERR1726639_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726639,,,,,,,,,,
297,TARA_N000001620,SAMEA2657000,ERS491866,TARA_100,TARA_20110415T1719Z_100_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,180,2000,TARA_100_SRF_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110415T1719Z_100_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001620,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQGIOSF_r1,ERX1796631,ERR1726624,run_AHX_AQGIOSF_4_C06YRACXX.IND6,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726624/ERR1726624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726624/ERR1726624_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/004/ERR1726624,,,,,,,,,,
298,TARA_N000001620,SAMEA2657000,ERS491866,TARA_100,TARA_20110415T1719Z_100_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,180,2000,TARA_100_SRF_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110415T1719Z_100_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001620,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQGIOSF_r1,ERX1796952,ERR1726909,run_AHX_AQGIOSF_8_D2C56ACXX.IND6,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726909/ERR1726909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726909/ERR1726909_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726909,,,,,,,,,,
299,TARA_N000001604,SAMEA2622104,ERS491843,TARA_100,TARA_20110415T1245Z_100_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,>0.8,TARA_100_SRF_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110415T1245Z_100_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001604,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQHIOSF_r1,ERX1796869,ERR1726634,run_AHX_AQHIOSF_5_C06YRACXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726634/ERR1726634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726634/ERR1726634_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/004/ERR1726634,,,,,,,,,,
300,TARA_N000001604,SAMEA2622104,ERS491843,TARA_100,TARA_20110415T1245Z_100_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,>0.8,TARA_100_SRF_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110415T1245Z_100_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001604,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQHIOSF_r1,ERX1796752,ERR1726656,run_AHX_AQHIOSF_8_D2C56ACXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726656/ERR1726656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726656/ERR1726656_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726656,,,,,,,,,,
301,TARA_N000001642,SAMEA2622158,ERS491922,TARA_100,TARA_20110416T1306Z_100_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),177,174,180,0.8,3,TARA_100_DCM_0.8-3,SEQ-(100L-or-15min)_W0.8-3,TARA_20110416T1306Z_100_Combined-EVENTS_CAST_DCM_(177m)_SEQ-(100L-or-15min)_W0.8-3_N000001642,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQIIOSF_r1,ERX948009,ERR868453,run_AHX_AQIIOSF_1_C08L1ACXX.IND8,ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868453/ERR868453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868453/ERR868453_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868453,,,,,,,,,,
302,TARA_N000001642,SAMEA2622158,ERS491922,TARA_100,TARA_20110416T1306Z_100_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),177,174,180,0.8,3,TARA_100_DCM_0.8-3,SEQ-(100L-or-15min)_W0.8-3,TARA_20110416T1306Z_100_Combined-EVENTS_CAST_DCM_(177m)_SEQ-(100L-or-15min)_W0.8-3_N000001642,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQIIOSF_r1,ERX948083,ERR868457,run_AHX_AQIIOSF_7_D2C56ACXX.IND8,ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868457/ERR868457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868457/ERR868457_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868457,,,,,,,,,,
303,TARA_N000001610,SAMEA2622130,ERS491885,TARA_100,TARA_20110415T1938Z_100_EVENT_PUMP,[DCM] deep chlorophyll maximum layer (ENVO:01000326),50,48,52,0.8,5,TARA_100_DCM_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110415T1938Z_100_EVENT_PUMP_DCM_(50m)_SEQ-(100L-or-15min)_W0.8-5_N000001610,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQKIOSF_r1,ERX947975,ERR868465,run_AHX_AQKIOSF_6_C06YRACXX.IND9,ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868465/ERR868465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868465/ERR868465_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868465,,,,,,,,,,
304,TARA_N000001610,SAMEA2622130,ERS491885,TARA_100,TARA_20110415T1938Z_100_EVENT_PUMP,[DCM] deep chlorophyll maximum layer (ENVO:01000326),50,48,52,0.8,5,TARA_100_DCM_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110415T1938Z_100_EVENT_PUMP_DCM_(50m)_SEQ-(100L-or-15min)_W0.8-5_N000001610,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQKIOSF_r1,ERX947967,ERR868424,run_AHX_AQKIOSF_6_D2C56ACXX.IND9,ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868424/ERR868424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868424/ERR868424_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868424,,,,,,,,,,
305,TARA_N000001614,SAMEA2622132,ERS491887,TARA_100,TARA_20110415T1938Z_100_EVENT_PUMP,[DCM] deep chlorophyll maximum layer (ENVO:01000326),50,48,52,5,20,TARA_100_DCM_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20110415T1938Z_100_EVENT_PUMP_DCM_(50m)_SEQ-(500mL-or-15min)_W5-20_N000001614,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQLAOSF_r1,ERX1771196,ERR1700903,run_AHX_AQLAOSF_7_C06YRACXX.IND10,ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/003/ERR1700903/ERR1700903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/003/ERR1700903/ERR1700903_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR170/003/ERR1700903,,,,,,,,,,
306,TARA_N000001618,SAMEA2657077,ERS491904,TARA_100,TARA_20110416T0004Z_100_EVENT_NET,[DCM] deep chlorophyll maximum layer (ENVO:01000326),50,48,52,20,180,TARA_100_DCM_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20110416T0004Z_100_EVENT_NET_DCM_(50m)_SEQ-(500mL-or-15min)_N20-180_N000001618,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQMIOSF_r1,ERX1796736,ERR1726655,run_AHX_AQMIOSF_2_C08L1ACXX.IND11,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726655/ERR1726655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726655/ERR1726655_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/005/ERR1726655,,,,,,,,,,
307,TARA_N000001622,SAMEA2657044,ERS491900,TARA_100,TARA_20110415T2330Z_100_EVENT_NET,[DCM] deep chlorophyll maximum layer (ENVO:01000326),50,48,52,180,2000,TARA_100_DCM_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110415T2330Z_100_EVENT_NET_DCM_(50m)_SEQ-(500mL-or-15min)_N180-2000_N000001622,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQNIOSF_r1,ERX1796610,ERR1726698,run_AHX_AQNIOSF_5_D2C56ACXX.IND12,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726698/ERR1726698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726698/ERR1726698_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726698,,,,,,,,,,
308,TARA_N000001622,SAMEA2657044,ERS491900,TARA_100,TARA_20110415T2330Z_100_EVENT_NET,[DCM] deep chlorophyll maximum layer (ENVO:01000326),50,48,52,180,2000,TARA_100_DCM_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110415T2330Z_100_EVENT_NET_DCM_(50m)_SEQ-(500mL-or-15min)_N180-2000_N000001622,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQNIOSF_r1,ERX1796911,ERR1726550,run_AHX_AQNIOSF_6_C06VLACXX.IND12,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726550/ERR1726550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726550/ERR1726550_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726550,,,,,,,,,,
309,TARA_N000001622,SAMEA2657044,ERS491900,TARA_100,TARA_20110415T2330Z_100_EVENT_NET,[DCM] deep chlorophyll maximum layer (ENVO:01000326),50,48,52,180,2000,TARA_100_DCM_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110415T2330Z_100_EVENT_NET_DCM_(50m)_SEQ-(500mL-or-15min)_N180-2000_N000001622,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQNIOSF_r1,ERX1796771,ERR1726623,run_AHX_AQNIOSF_7_C06VLACXX.IND12,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726623/ERR1726623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726623/ERR1726623_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/003/ERR1726623,,,,,,,,,,
310,TARA_N000001606,SAMEA2622128,ERS491883,TARA_100,TARA_20110415T1938Z_100_EVENT_PUMP,[DCM] deep chlorophyll maximum layer (ENVO:01000326),50,48,52,0.8,>0.8,TARA_100_DCM_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110415T1938Z_100_EVENT_PUMP_DCM_(50m)_SEQ-(100L-or-15min)_W>0.8_N000001606,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQPIOSF_r1,ERX1796801,ERR1726609,run_AHX_AQPIOSF_3_C08L1ACXX.IND1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726609/ERR1726609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726609/ERR1726609_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726609,,,,,,,,,,
311,TARA_N000001606,SAMEA2622128,ERS491883,TARA_100,TARA_20110415T1938Z_100_EVENT_PUMP,[DCM] deep chlorophyll maximum layer (ENVO:01000326),50,48,52,0.8,>0.8,TARA_100_DCM_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110415T1938Z_100_EVENT_PUMP_DCM_(50m)_SEQ-(100L-or-15min)_W>0.8_N000001606,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQPIOSF_r1,ERX1796844,ERR1726527,run_AHX_AQPIOSF_6_D2C56ACXX.IND1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1726527/ERR1726527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1726527/ERR1726527_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/007/ERR1726527,,,,,,,,,,
312,TARA_N000001643,SAMEA2622159,ERS491923,TARA_100,TARA_20110416T1306Z_100_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),177,174,180,3,>3,TARA_100_DCM_3->,SEQ-(100L-or-15min)_W>3,TARA_20110416T1306Z_100_Combined-EVENTS_CAST_DCM_(177m)_SEQ-(100L-or-15min)_W>3_N000001643,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQQIOSF_r1,ERX1796709,ERR1726631,run_AHX_AQQIOSF_4_C08L1ACXX.IND2,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726631/ERR1726631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726631/ERR1726631_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726631,,,,,,,,,,
313,TARA_N000001574,SAMEA2622010,ERS491719,TARA_098,TARA_20110403T1344Z_098_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,5,TARA_098_SRF_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110403T1344Z_098_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001574,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQRIOSF_r1,ERX947978,ERR868447,run_AHX_AQRIOSF_4_D2C56ACXX.IND1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868447/ERR868447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868447/ERR868447_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868447,,,,,,,,,,
314,TARA_N000001574,SAMEA2622010,ERS491719,TARA_098,TARA_20110403T1344Z_098_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,5,TARA_098_SRF_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110403T1344Z_098_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001574,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQRIOSF_r1,ERX948101,ERR868499,run_AHX_AQRIOSF_6_C0KU9ACXX.IND1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868499/ERR868499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868499/ERR868499_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868499,,,,,,,,,,
315,TARA_N000001578,SAMEA2622012,ERS491721,TARA_098,TARA_20110403T1344Z_098_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,5,20,TARA_098_SRF_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20110403T1344Z_098_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000001578,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQSIOSF_r1,ERX1796737,ERR1726735,run_AHX_AQSIOSF_5_D2C56ACXX.IND5,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726735/ERR1726735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726735/ERR1726735_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/005/ERR1726735,,,,,,,,,,
316,TARA_N000001578,SAMEA2622012,ERS491721,TARA_098,TARA_20110403T1344Z_098_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,5,20,TARA_098_SRF_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20110403T1344Z_098_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000001578,PRJEB4352,Euk_DNA_RNA_ext,,MetaG,AHX_AQSIOSF_r1,ERX1796722,ERR1726896,run_AHX_AQSIOSF_7_C0KU9ACXX.IND5,ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726896/ERR1726896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726896/ERR1726896_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726896,,,,,,,,,,
